Name,Platform,Publisher,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Year,Genre
Heathcliff! The Fast and the Furriest,Wii,Storm City Games  ,,,0.03,,,0,0.03,2010,Racing
Tokimeki Memorial Girl's Side 1st Love Plus,DS,Konami  ,,,,,0.03,,0.03,2009,Adventure
Katekyoo Hitman Reborn! Kizuna no Tag Battle,PSP,Marvelous Interactive  ,,,,,0.03,,0.03,2010,Fighting
Code Geass: Hangyaku no Lelouch,DS,Namco Bandai  ,,,,,0.03,,0.03,2007,Role-Playing
Boot Camp Academy,Wii,Zoo Games  ,,,0.03,,,0,0.03,2010,Action
Daibakushou: Jinsei Gekijou,SNES,Taito  ,,,,,0.03,,0.03,1995,Misc
Hudson x GReeeeN Live!? DeeeeS!?,DS,Hudson Soft  ,,,,,0.03,,0.03,2010,Misc
Kamen Rider: Climax Scramble Zi-O,NS,Bandai Namco Games  ,,,,,0.03,,0.03,2018,Fighting
Eiyuu Densetsu: Sora no Kiseki Set,PSP,Falcom Corporation  ,,,,,0.03,,0.03,2008,Role-Playing
Marble Madness / Klax,GBA,DSI Games  ,,,0.02,0.01,,0,0.03,2005,Puzzle
Story Hour: Adventures,Wii,Zoo Digital Publishing  ,,,0.03,,,0,0.03,2008,Adventure
Downstream Panic!,PSP,Atari  ,,,0.03,,,0,0.03,2008,Action
DJ Max Portable 3,PSP,PM Studios  ,,,0.01,,0.02,0,0.03,2010,Misc
Suzumiya Haruhi no Chokuretsu,DS,Sega  ,,,,,0.03,,0.03,2009,Adventure
Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings,NS,Tecmo Koei  ,,,0.02,,0.01,0,0.03,2018,Role-Playing
The IdolM@ster: Gravure For You! Vol. 5,PS3,Namco Bandai Games  ,,,,,0.03,,0.03,2012,Simulation
Rayman 3: Hoodlum Havoc,PC,Ubisoft  ,8.2,,,0.03,,0,0.03,2003,Platform
S.Y.K Renshouden,PS2,Idea Factory  ,,,,,0.03,,0.03,2010,Adventure
Blokus Portable: Steambot Championship,PSP,Majesco  ,,,0.03,0,,0,0.03,2008,Puzzle
Blade Arcus from Shining EX,PS3,Sega  ,,,,,0.03,,0.03,2015,Fighting
Record of Grancrest War,PS4,Bandai Namco Games  ,,,,,0.03,,0.03,2018,Action-Adventure
Winter Sports 3: The Great Tournament,PS3,Zoo Games  ,,,,0.03,,0,0.03,2011,Sports
Hiiro no Kakera: Shin Tamayori Hime Denshou - Piece of Future,PSP,Idea Factory  ,,,,,0.03,,0.03,2011,Adventure
Legends of Chima: Laval's Journey,DS,Warner Bros. Interactive Entertainment  ,,,,0.03,,0,0.03,2013,Action-Adventure
D.C.I.F.: Da Capo Innocent Finale,PS2,Sweets  ,,,,,0.03,,0.03,2009,Adventure
Galaxy Angel II: Mugen Kairou no Kagi,PS2,Broccoli  ,,,,,0.03,,0.03,2007,Strategy
Konpeki no Kantai,SNES,Angel Studios  ,,,,,0.03,,0.03,1995,Strategy
Nectaris: Military Madness,PS,Jaleco  ,,,0.02,0.01,,0,0.03,1998,Strategy
Pet Alien: An Intergalactic Puzzlepalooza,DS,Game Factory  ,,,0.03,0,,0,0.03,2007,Action
THE iDOLM@STER: Stella Stage,PS4,Namco Bandai Games  ,,,,,0.03,,0.03,2017,Misc
Hot Pixel,PSP,Atari  ,5.7,,0.03,0,,0,0.03,2007,Puzzle
Dragon Quest X: 5000-nen no Harukanaru Kokyou e Online,WiiU,Square Enix  ,,,,,0.03,,0.03,2017,MMO
BRAHMA Force: The Assault on Beltlogger 9,PS,Jaleco  ,,,0.02,0.01,,0,0.03,1997,Shooter
Lock On: Modern Air Combat,PC,Ubisoft  ,,,,0.03,,0,0.03,2003,Simulation
Tenka-bito,PS2,Sega  ,,,,,0.03,,0.03,2006,Strategy
INSIDE / LIMBO Double Pack,XOne,505 Games  ,,,0.03,,,0,0.03,2017,Platform
Katekyoo Hitman Reborn! DS: Ore ga Boss! Saikyou Family Taisen,DS,Takara Tomy   ,,,,,0.03,,0.03,2009,Action
Robo Pit,PS,THQ  ,,,0.02,0.01,,0,0.03,1996,Fighting
Muv-Luv Alternative: Total Eclipse,PS3,5pb  ,,,,,0.03,,0.03,2013,Visual Novel
Star Wars: The Force Unleashed II,PC,LucasArts  ,6.2,,0.03,,,0,0.03,2010,Action
R-Type III: The Third Lightning,GBA,"Destination Software, Inc  ",,,0.02,0.01,,0,0.03,2004,Shooter
Sukitomo. Tsukiuta. 12 Memories,PSV,Namco Bandai Games  ,,,,,0.03,,0.03,2017,Adventure
Take On Helicopters,PC,Unknown  ,,,,0.03,,0,0.03,2011,Simulation
The Inner World,PC,Headup Games  ,,,,0.03,,0,0.03,2013,Adventure
The Pillars of the Earth,PS4,Kalypso Media  ,,,0.02,,,0.01,0.03,2017,Adventure
Hakuouki,PS2,Idea Factory  ,,,,,0.03,,0.03,2008,Adventure
Atomic Betty,GBA,Namco  ,6,,0.02,0.01,,0,0.03,2005,Puzzle
"Princess Natasha: Student, Secret Agent, Princess",DS,DSI Games  ,,,0.03,,,0,0.03,2006,Action
Monster Hunter Frontier Online: Season 10,X360,Capcom  ,,,,,0.03,,0.03,2011,Role-Playing
Robin Hood: Defender of the Crown,XB,Capcom  ,,,0.02,0.01,,0,0.03,2003,Strategy
Armored Core: Last Raven Portable,PSP,From Software  ,5,,,,0.03,,0.03,2010,Simulation
Master of Monsters: Disciples of Gaia,PS,ASCII Entertainment  ,,,0.02,0.01,,0,0.03,1998,Strategy
Street Jam Basketball,GBA,DSI Games  ,,,0.02,0.01,,0,0.03,2004,Sports
SD Gundam: Gashapon Wars,Wii,Namco Bandai  ,,,,,0.03,,0.03,2010,Strategy
Curious George,XB,Namco  ,,,0.02,0.01,,0,0.03,2006,Action
The Lost Child,PS4,NIS America  ,,,0.01,,0.01,0,0.03,2018,Action
Disney's Aladdin,GBA,Capcom  ,5.9,,0.02,0.01,,0,0.03,2004,Platform
Virtual Pool: Tournament Edition,XB,Global Star Software  ,,,0.02,0.01,,0,0.03,2005,Sports
Winning Post 8 2015,PSV,Tecmo Koei  ,,,,,0.03,,0.03,2015,Sports
Nippon no Asoko de,PSP,Sony Computer Entertainment  ,,,,,0.03,,0.03,2008,Misc
Taishou Moebius Line Vitable,PSV,Dramatic Create  ,,,,,0.03,,0.03,2016,Adventure
MapleStory DS,DS,Nexon  ,,,,,0.03,,0.03,2010,Role-Playing
Romance of the Three Kingdoms 13 with Power-Up Kit,PS4,Tecmo Koei  ,,,,,0.03,,0.03,2017,Misc
Pimp My Ride: Street Racing,DS,Activision  ,,,0.03,,,0,0.03,2009,Racing
Culdcept,PS2,NEC Interchannel   ,,,0.01,0.01,,0,0.03,2003,Strategy
Homeworld 2,PC,Sierra Entertainment  ,8.1,,,0.03,,0,0.03,2003,Strategy
Popeye: Rush for Spinach,GBA,Namco  ,,,0.02,0.01,,0,0.03,2005,Platform
Blue Breaker: Ken Yorimo Hohoemi o,PCFX,NEC  ,,,,,0.03,,0.03,1996,Role-Playing
Codename: Panzers Cold War,PC,Atari  ,,,,0.03,,0,0.03,2009,Strategy
BeatMania IIDX 15: DJ Troopers,PS2,Konami  ,,,,,0.03,,0.03,2008,Simulation
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.6,PS3,Namco Bandai Games  ,,,,,0.03,,0.03,2015,Adventure
Gekiatsu!! Pachi Game Tamashi Vol. 1: CR Evangelion - Shinjitsu no Tsubasa,PSP,Unknown  ,,,,,0.03,,0.03,2011,Misc
Planet of the Apes,GBA,Ubisoft  ,,,0.02,0.01,,0,0.03,2001,Action
Drake & Josh: Talent Showdown,DS,THQ  ,,,0.03,,,0,0.03,2007,Adventure
Hissatsu Pachinko Collection 3,SNES,Sunsoft  ,,,,,0.03,0,0.03,1995,Misc
Real World Golf,XB,Mad Catz  ,,,0.02,0.01,,0,0.03,2006,Sports
Oumagatoki: Kaidan Romance,PSP,Quinrose  ,,,,,0.03,,0.03,2012,Visual Novel
Mahjong Kakutou Club: Zenkoku Taisenban,PS3,Konami  ,,,,,0.03,,0.03,2006,Misc
NBA 08,PSP,Sony Computer Entertainment  ,7.2,,0.03,,,0,0.03,2007,Sports
Triple Pack: Xbox Live Arcade Compilation,X360,Microsoft  ,,,0.03,,,0,0.03,2011,Misc
Hayate no Gotoku! Nightmare Paradise,PSP,Konami  ,,,,,0.03,,0.03,2009,Adventure
Empire Earth II,PC,VU Games  ,8,,,0.03,,0,0.03,2005,Strategy
Forza Motorsport 4: December IGN Pack,XBL,Microsoft Studios  ,,,0.01,0.02,,0,0.03,2011,Racing
Knights of Honor,PC,Paradox Interactive   ,,,,0.03,,0,0.03,2005,Strategy
Koihime Enbu,PS4,Yeti  ,,,,,0.03,,0.03,2016,Fighting
NBA 2K13,PC,2K Sports  ,9.1,,0,0.02,,0,0.03,2012,Sports
Shinsei Batteki Drive Girls,PSV,Aksys Games  ,,,0.01,0,0.01,0,0.03,2017,Action
Nanashi no Game Me,DS,Square Enix  ,,,,,0.03,,0.03,2009,Action
Road Rage,PS4,Maximum Games  ,,,0.02,,,0.01,0.03,2017,Racing
Star Trek: The Game,PC,Namco Bandai Games  ,,,0,0.02,,0,0.03,2013,Action-Adventure
Criminal Girls 2: Party Favors,PSV,NIS America  ,,,0.03,0.01,0.03,0.01,0.09,2016,Role-Playing
Senjou no Waltz,PSV,Idea Factory  ,,,,,0.03,,0.03,2014,Adventure
DICE: DNA Integrated Cybernetic Enterprises,PS2,Bandai  ,,,0.01,0.01,,0,0.03,2005,Shooter
MX vs. ATV Supercross,PS3,Nordic Games  ,,,0.02,0.01,,0.01,0.03,2014,Racing
Megpoid the Music#,PSP,Asgard  ,,,,,0.03,,0.03,2013,Music
Treasure Gaust: Gaust Diver Crimson Red / Deep Purple,DS,Namco Bandai  ,,,,,0.03,,0.03,2007,Action
The Croods: Prehistoric Party!,WiiU,D3Publisher  ,,,0.01,0.02,,0,0.03,2013,Action
Dragon Quest X: All in One Package Ver.1-4,NS,Square Enix  ,,,,,0.03,,0.03,2018,MMO
Wallace & Gromit in Project Zoo,XB,BAM! Entertainment  ,,,0.02,0.01,,0,0.03,2003,Platform
Grid Runner,PS,Virgin Interactive  ,,,0.02,0.01,,0,0.03,1996,Action
Metal Dungeon,XB,Xicat Interactive  ,,,0.02,0.01,,0,0.03,2002,Role-Playing
Saihai no Yukue,DS,KOEI  ,,,,,0.03,,0.03,2008,Strategy
Drome Racers,GC,Electronic Arts  ,,,0.02,0.01,,0,0.03,2003,Racing
Guitar Freaks V & DrumMania V,PS2,Konami  ,,,,,0.03,,0.03,2006,Simulation
Tago Akira no Atama no Taisou Dai-1-Shuu: Nazotoki Sekai Isshuu Ryokou,DS,Level 5  ,,,,,0.03,,0.03,2009,Adventure
Penny-Punching Princess,NS,NIS America  ,6.5,9,0.03,,,0,0.03,2018,Misc
Gekido Advance: Kintaro's Revenge,GBA,"Destination Software, Inc  ",7.7,,0.02,0.01,,0,0.03,2003,Action
Winning Post 8 2017,PS4,Tecmo Koei  ,,,,,0.03,,0.03,2017,Misc
Samurai Warriors: Sanada Maru,PSV,Tecmo Koei  ,,,,,0.03,,0.03,2016,Action
Future Tactics: The Uprising,XB,Crave Entertainment  ,,,0.02,0.01,,0,0.03,2004,Strategy
Dream Pinball 3D,DS,SouthPeak Interactive  ,,,0.03,0,,0,0.03,2008,Misc
Power Poke Dash,GBA,Konami  ,,,,,0.03,0,0.03,2006,Sports
Detective Opera: Milky Holmes 2,PSP,BushiRoad  ,,,,,0.03,,0.03,2012,Adventure
GTR Evolution,PC,Viva Media  ,,,,0.02,,0,0.03,2008,Racing
Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 4: Shinseiki Evangelion - Saigo no Mono,DS,D3 Publisher  ,,,,,0.03,,0.03,2009,Misc
Castlevania: Lords of Shadow - Reverie,PSN,Konami  ,7,,0.02,0,,0,0.03,2011,Action
Blaze Union: Story to Reach the Future,PSP,Sting  ,,,,,0.03,,0.03,2010,Role-Playing
Let's Sing 2018,NS,Koch Media  ,,,,0.03,,0,0.03,2017,Music
Race Driver 2006,PSP,Codemasters  ,,,0.03,,,0,0.03,2006,Racing
Higurashi no Naku Koro ni Kizuna: Dai-Yon-Kan - Kizuna,DS,Alchemist  ,,,,,0.03,,0.03,2010,Adventure
Buffy the Vampire Slayer: Wrath of the Darkhul King,GBA,THQ  ,4.6,,0.02,0.01,,0,0.03,2003,Action
The Great Mystery Hidden Object Package 5,PC,Rondomedia  ,,,,0.03,,0,0.03,2015,Adventure
Diabolik Lovers: Vandead Carnival,PSV,Idea Factory  ,,,,,0.03,,0.03,2014,Action
Merv Griffin's Crosswords,DS,ValuSoft  ,,,0.03,,,0,0.03,2008,Puzzle
Gekiatsu!! Pachi Game Tamashi Vol. 2: CR Evangelion - Shinjitsu no Tsubasa,PS3,Unknown  ,,,,,0.03,,0.03,2011,Misc
Net High,PSV,Marvelous Interactive  ,,,,,0.03,,0.03,2015,Adventure
Yomawari: Midnight Shadows,PSV,NIS America  ,,,,0,0.03,0,0.03,2017,Action
Roadsters,PS,Titus  ,4.5,,0.02,0.01,,0,0.03,2000,Racing
World of Zoo,PC,THQ  ,,,,0.02,,0.01,0.03,2009,Simulation
DeathSmiles II X,X360,Cave  ,,,,,0.03,,0.03,2010,Shooter
Medabots Classics: Metabee Ver. / Rokusho Ver.,3DS,Imagineer  ,,,,,0.03,,0.03,2017,Role-Playing
Warhammer: The End Times - Vermintide,XOne,Games Workshop  ,,,0.03,,,0,0.03,2016,Action
Calcio Bit,GBA,Nintendo  ,,,,,0.03,0,0.03,2006,Sports
Kung Fu Panda: Legendary Warriors,DS,Activision  ,,,0.02,0,,0,0.03,2008,Action
Resident Evil 4,Mob,Capcom  ,,,,0.02,,0,0.03,2009,Misc
Whiteout,XB,Konami  ,,,0.02,0.01,,0,0.03,2002,Racing
007: Quantum of Solace,PC,Activision  ,7.1,,0.01,0.01,,0,0.03,2008,Action
Galaxy Angel II: Zettairyouiki no Tobira,PS2,Broccoli  ,,,,,0.03,,0.03,2006,Strategy
Hyakumanton no Bara Bara,PSP,Sony Computer Entertainment  ,,,,,0.03,,0.03,2010,Strategy
Hajime no Ippo: The Fighting,GBA,ESP  ,,,,,0.03,0,0.03,2002,Fighting
Sokukoku no Kusabi: Hiiro no Kakera 3 Portable,PSP,Idea Factory  ,,,,,0.03,,0.03,2010,Adventure
Spectral Souls: Resurrection of the Ethereal Empires,PSP,NIS America  ,,,0.03,,,0,0.03,2006,Role-Playing
Syberia II,XB,XS Games  ,,,0.02,0.01,,0,0.03,2004,Adventure
Nobunaga's Ambition: Tenshouki with Power-Up Kit HD Version,PSV,Tecmo Koei  ,,,,,0.03,,0.03,2015,Strategy
Motor Trend presents Lotus Challenge,XB,Xicat Interactive  ,,,0.02,0.01,,0,0.03,2003,Racing
Azure Striker Gunvolt: Striker Pack,3DS,Yacht Club Games  ,,,,,0.03,,0.03,2016,Action
Commander: Conquest of the Americas,PC,Paradox Interactive   ,,,,0.02,,0,0.03,2010,Strategy
Dino Dini's Kick Off Revival,PS4,Avanquest  ,,,,0.02,,0,0.03,2016,Sports
Bleach DS 4th: Flame Bringer,DS,Sega  ,,,,,0.03,,0.03,2009,Action
Pacific Liberator,Wii,Zoo Games  ,,,0.03,,,0,0.03,2009,Action
Secret Files 2: Puritas Cordis,Wii,Deep Silver  ,,,,0.03,,0,0.03,2009,Adventure
Storm Lover 2nd V,PSV,D3Publisher  ,,,,,0.03,,0.03,2016,Adventure
Girls Only,DS,O-Games  ,,,0.03,0,,0,0.03,2010,Simulation
Turn It Around,DS,Majesco  ,,,0.03,0,,0,0.03,2007,Action
Death end re;Quest,PS4,Idea Factory  ,,,,,0.03,,0.03,2019,Role-Playing
Puzzle Challenge: Crosswords and More!,Wii,Crave Entertainment  ,,,0.03,,,0,0.03,2009,Puzzle
Tago Akira no Atama no Taisou Dai-2-Shuu: Ginga Oudan Nazotoki Adventure,DS,Level 5  ,,,,,0.03,,0.03,2009,Adventure
The Longest 5 Minutes,NS,NIS America  ,,,0.03,,,0,0.03,2018,Action
The King of Fighters Portable '94~'98: Chapter of Orochi,PSP,SNK Playmore  ,,,,,0.03,,0.03,2010,Fighting
Nisenochigiri: Omoide no Saki e,PSP,Idea Factory  ,,,,,0.03,,0.03,2011,Adventure
Grand Theft Auto: The Trilogy,PC,Rockstar Games  ,,,,0.02,,0,0.03,2009,Adventure
Star Trek: Tactical Assault,PSP,Bethesda Softworks  ,,,0.02,0,,0,0.03,2006,Strategy
Ukiyo no Roushi,PSV,Spike Chunsoft  ,,,,,0.03,,0.03,2015,Action-Adventure
God Eater Off Shot:Shiou-hen Twin Pack & Animation Vol.5,PS4,Namco Bandai Games  ,,,,,0.03,,0.03,2016,Misc
World of Tanks,X360,Wargaming.net  ,,,,0.03,,0,0.03,2014,Strategy
In Cold Blood,PS,DreamCatcher Interactive  ,,,0.02,0.01,,0,0.03,2001,Adventure
Winning Post 8 2015,PS3,Tecmo Koei  ,,,,,0.03,,0.03,2015,Sports
SingStar Fussballhits,PS3,Sony Computer Entertainment  ,,,,0.02,,0.01,0.03,2010,Misc
Monsters vs. Aliens,PC,Activision  ,,,0.01,0.01,,0,0.03,2009,Platform
Fireblade,GC,Midway Games  ,,,0.02,0.01,,0,0.03,2002,Simulation
Kamigami no Asobi: Ludere Deorum,PSP,Broccoli  ,,,,,0.03,,0.03,2013,Visual Novel
Mortal Kombat,PC,Acclaim Entertainment  ,,,0.02,,,0,0.03,1994,Fighting
World Sports Competition,PSN,Hudson Soft  ,,,0.02,,,0,0.03,2011,Sports
Kong: King of Atlantis,GBA,Majesco  ,,,0.02,0.01,,0,0.03,2005,Action
Stardew Valley,XOne,505 Games  ,8.8,,0.02,,,0,0.03,2017,Simulation
Ganbare Goemon: Toukai Douchuu Ooedo Tengurigaeshi no Maki,DS,Konami  ,,,,,0.03,,0.03,2005,Action
Kidou Senshi V Gundam,SNES,Bandai  ,,,,,0.03,,0.03,1994,Action
Safari Adventures: Africa,DS,Conspiracy Entertainment  ,,,0.03,,,0,0.03,2009,Adventure
Wrestle Angels: Survivor 2,PS2,Tryfirst   ,,,,,0.03,,0.03,2008,Fighting
Onechanbara Z: Kagura,X360,D3 Publisher  ,,,,,0.03,,0.03,2012,Action
Ride,PC,Milestone S.r.l.  ,,,,0.03,,0,0.03,2015,Racing
The Island of Dr. Frankenstein,Wii,Storm City Games  ,,,0.03,,,0,0.03,2009,Adventure
ESPN Winter X Games: Snowboarding 2002,XB,Konami  ,,,0.02,0.01,,0,0.03,2002,Sports
Senran Kagura: Bon Appétit!,PSV,Xseed Games  ,,,,,0.03,,0.03,2014,Music
The King of Fighters 02/03,XB,SNK Playmore  ,,,0.02,0.01,,0,0.03,2005,Fighting
Tsuku Monogatari,PSP,FuRyu Corporation  ,,,,,0.03,,0.03,2011,Adventure
Vitamin Z,PS2,D3 Publisher  ,,,,,0.03,,0.03,2009,Adventure
Kaitou Tenshi Twin Angel: Toki to Sekai no Meikyuu,PSP,Alchemist  ,,,,,0.03,,0.03,2011,Adventure
Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Wu-Hen,PSP,Yeti  ,,,,,0.03,,0.03,2010,Adventure
Harukanaru Toki no Naka de 5: Kazahanaki,PSP,Tecmo Koei  ,,,,,0.03,,0.03,2012,Visual Novel
Tom and Jerry in War of the Whiskers,XB,NewKidCo  ,,,0.02,0.01,,0,0.03,2003,Fighting
Nobunaga no Yabou DS 2,DS,KOEI  ,,,,,0.03,,0.03,2008,Strategy
SingStar Chartbreaker,PS3,Sony Computer Entertainment  ,,,,0.02,,0.01,0.03,2009,Misc
Shining Resonance Refrain,XOne,Sega  ,,,0.02,,,0,0.03,2018,Role-Playing
The IdolM@ster: Gravure For You! Vol. 6,PS3,Bandai Namco Games  ,,,,,0.03,,0.03,2012,Simulation
Metal Saga: Hagane no Kisetsu,DS,Success  ,,,,,0.03,,0.03,2006,Role-Playing
Young Justice: Legacy,Wii,Warner Bros. Interactive Entertainment  ,,,,0.03,,0,0.03,2013,Action
Monster High: New Ghoul in School,X360,Little Orbit  ,,,,0.03,,0,0.03,2015,Action
Animaniacs: The Great Edgar Hunt,GC,Ignition Entertainment  ,,,0.02,0.01,,0,0.03,2005,Platform
SNK 40th Anniversary Collection,NS,NIS America  ,,7.5,0.02,,,0,0.03,2018,Misc
101-in-1 Sports Party Megamix,Wii,Atlus  ,,,0.02,0,,0,0.03,2011,Sports
Dream Club Zero Portable,PSV,D3 Publisher  ,,,,,0.03,,0.03,2011,Simulation
Samurai Warriors 2,PS3,Tecmo Koei  ,,,,,0.03,,0.03,2013,Action
Chou Ezaru wa Akai Hana: Koi wa Tsuki ni Shirube Kareru,PSV,Dramatic Create  ,,,,,0.03,,0.03,2016,Action
The Peanuts Movie: Snoopy's Grand Adventure,3DS,Activision  ,,,,0.03,,0,0.03,2015,Platform
Battle Arena Toshinden URA,SAT,Sega  ,,,,,0.03,0,0.03,1996,Fighting
Betty Boop's Double Shift,DS,DSI Games  ,,,0.03,0,,0,0.03,2007,Puzzle
Emily Archer and the Curse of Tutankhamun,DS,Mastertronic  ,,,,0.02,,0,0.03,2011,Adventure
Pro Evolution Soccer 2012,3DS,Konami Digital Entertainment  ,,,0.02,,,0,0.03,2012,Sports
Tumblestone,PS4,Nighthawk Interactive  ,,,0.02,,,0.01,0.03,2016,Puzzle
Yonder: The Cloud Catcher Chronicles,NS,Merge Games  ,,,0.02,0,,0,0.03,2018,Action
CID The Dummy,PSP,O-Games  ,,,0.02,0,,0,0.03,2009,Platform
Biohazard: Revival Selection,X360,Capcom  ,,,,,0.03,,0.03,2011,Action
Cabela's Big Game Hunter: Pro Hunts,X360,Activision  ,,,0.02,,,0,0.03,2014,Shooter
Diabolik Lovers: More Blood,PSV,Idea Factory  ,,,,,0.03,,0.03,2015,Adventure
Labyrinth Cross Blood: Infinity,PSV,CyberFront  ,,,,,0.03,,0.03,2013,Role-Playing
The Town of Light,NS,Wired Productions  ,,,0.02,,,0,0.03,2018,Adventure
Driver: Parallel Lines,Wii,Ubisoft  ,5.9,,0.01,0.01,,0,0.03,2007,Racing
Super Duper Sumos,GBA,Midway Games  ,,,0.02,0.01,,0,0.03,2003,Action
Syberia,PC,The Adventure Company  ,8,,,0.02,,0,0.03,2002,Adventure
Wand of Fortune R2: Jikuu ni Shizumu Mokushiroku,PSV,Idea Factory  ,,,,,0.03,,0.03,2017,Adventure
MechAssault: Phantom War,DS,Majesco  ,,,0.03,0,,0,0.03,2006,Simulation
Shin Megami Tensei: Devil Survivor Overclocked,3DS,Atlus  ,,,,,0.03,,0.03,2011,Strategy
Bridge Constructor Portal,PS4,Nighthawk Interactive  ,,,0.02,,,0.01,0.03,2018,Simulation
Blackguards 2,PS4,Kalypso Media  ,,,0.02,,,0.01,0.03,2017,Strategy
Disney Sports Soccer,GBA,Konami  ,7.3,,0.02,0.01,,0,0.03,2002,Sports
The Last Guy,PS3,Sony Computer Entertainment  ,,,,,0.03,,0.03,2008,Action
Akane Iro ni Somaru Saka Parallel,PS2,GN Software  ,,,,,0.03,,0.03,2008,Adventure
Rugby League Live,X360,Home Entertainment Suppliers  ,,,,0.02,,0,0.03,2010,Sports
Wand of Fortune R,PSV,Idea Factory  ,,,,,0.03,,0.03,2016,Adventure
Amnesia World,PSV,Idea Factory  ,,,,,0.03,,0.03,2014,Visual Novel
Dynasty Warriors 8: Empires,PSV,Tecmo Koei  ,,,,,0.03,,0.03,2015,Action
Otome wa Oanesama ni Koi Shiteru Portable: 2-Jin no Elder,PSP,Alchemist  ,,,,,0.03,,0.03,2011,Adventure
Little Bears,DS,Zoo Games  ,,,0.03,,,0,0.03,2010,Simulation
Monster Hunter Frontier Online: Forward 1,X360,Capcom  ,,,,,0.03,,0.03,2011,Role-Playing
D1 Professional Drift Grand Prix Series,PS2,Yuke's  ,,,0.01,0.01,,0,0.03,2006,Racing
Max Payne,GBA,Rockstar Games  ,7.8,,0.02,0.01,,0,0.03,2003,Action
Timeshock! Pro Pinball,PS,Empire Interactive  ,,,0.02,0.01,,0,0.03,1998,Misc
Baja: Edge of Control HD,PS4,THQ Nordic  ,,,0.02,,,0.01,0.03,2017,Racing
Warhammer: Mark of Chaos,PC,Namco Bandai  ,,,,0.02,,0,0.03,2006,Strategy
Starry * Sky: In Winter - PSP Edition,PSP,Asgard  ,,,,,0.03,,0.03,2011,Adventure
Rush Hour,PS,Psygnosis  ,,,0.02,0.01,,0,0.03,1997,Racing
Pro Cast Sports Fishing,XB,Capcom  ,,,0.02,0.01,,0,0.03,2003,Sports
Gintama: Banji Oku Chuubu!,Wii,Namco Bandai  ,,,,,0.03,,0.03,2007,Action
Saka Agari Hurricane Portable,PSP,Alchemist  ,,,,,0.03,,0.03,2011,Adventure
Negima!? Dream Tactic Yumemiru Otome Princess,PS2,Konami  ,,,,,0.03,,0.03,2007,Strategy
Beast Quest,XOne,Maximum Games  ,,,0.02,,,0,0.03,2018,Action-Adventure
Crows: Burning Edge,PS4,Namco Bandai Games  ,,,,,0.03,,0.03,2016,Action
1000 Cooking Recipes from ELLE à table,DS,Nintendo  ,,,,0.02,,0,0.03,2010,Misc
Evangelion Shin Gekijoban: 3nd Impact,PSP,Namco Bandai  ,,,,,0.03,,0.03,2011,Action
Geometry Wars 3: Dimensions Evolved,PS4,Activision  ,,,0.02,,,0.01,0.03,2016,Action
Dynasty Warriors: Godseekers,PSV,Tecmo Koei  ,,,,,0.03,,0.03,2017,Strategy
Dakar 2: The World's Ultimate Rally,GC,Acclaim Entertainment  ,,,0.02,0.01,,0,0.03,2003,Racing
NBA 2K7,XB,2K Sports  ,8.4,,0.02,0.01,,0,0.03,2006,Sports
Auto Modellista,GC,Capcom  ,5.9,,0.02,0.01,,0,0.03,2003,Racing
Hanayaka Kana Ware ga Ichizoku Twin Pack,PSP,Idea Factory  ,,,,,0.03,,0.03,2011,Misc
Ben 10 (2017),XOne,Outright Games  ,,,0.02,,,0,0.03,2017,Action
Dave Mirra Freestyle BMX 3,GBA,Acclaim Entertainment  ,8,,0.02,0.01,,0,0.03,2002,Sports
Greg Hastings' Tournament Paintball Max'd,GBA,Activision  ,2.2,,0.02,0.01,,0,0.03,2006,Shooter
Eco Creatures: Save The Forest,DS,Majesco  ,,,0.03,,,0,0.03,2008,Adventure
Kintaihi Shounen no Jiken: Kyakusen Eris-Gou no Sangeki,DS,Creative Core  ,,,,,0.03,,0.03,2009,Adventure
Dragon Tamer: Sound Spirit,DS,Namco Bandai  ,,,,,0.03,,0.03,2007,Role-Playing
Frogger: Ancient Shadow,XB,Konami  ,,,0.02,0.01,,0,0.03,2005,Platform
Kaizoku Sentai Gokaiger: Atsumete Henshin! 35 Sentai!,DS,Namco Bandai  ,,,,,0.03,,0.03,2011,Action
Kiniro no Corda 2 f Encore,PSP,KOEI  ,,,,,0.03,,0.03,2009,Role-Playing
La Pucelle: Ragnarok,PSP,Nippon Ichi Software  ,,,,,0.03,,0.03,2009,Role-Playing
Let's Dance with Mel B,PS3,Black Bean Games  ,,,,0.02,,0,0.03,2012,Sports
Darius II,SAT,Taito  ,,,,,0.03,,0.03,1996,Shooter
Cossacks: European Wars,PC,Strategy First  ,,,,0.02,,0,0.03,2001,Strategy
Bleach: Soul Carnival 2,PSP,Sony Computer Entertainment  ,,,,,0.03,,0.03,2009,Fighting
ParaParaParadise,PS2,Konami  ,,,,,0.03,,0.03,2001,Misc
Rugby League Live,PS3,Home Entertainment Suppliers  ,,,,0.02,,0.01,0.03,2010,Sports
Jack Keane,PC,Strategy First  ,,,,0.02,,0,0.03,2008,Adventure
